"symbol","date","open","high","low","close","volume","adjusted"
"META",2015-02-25,78.5,80.1999969482422,78.5,79.5599975585938,25593800,79.2572402954102
"META",2015-02-26,79.879997253418,81.370002746582,79.7200012207031,80.4100036621094,31111900,80.1040115356445
"META",2015-02-27,80.6800003051758,81.2300033569336,78.620002746582,78.9700012207031,30739200,78.6694869995117
"META",2015-03-02,79,79.8600006103516,78.5199966430664,79.75,21662500,79.4465179443359
"META",2015-03-03,79.6100006103516,79.6999969482422,78.5199966430664,79.5999984741211,18635000,79.2970962524414
"META",2015-03-04,79.3000030517578,81.1500015258789,78.8499984741211,80.9000015258789,28126700,80.5921478271484
"META",2015-03-05,81.2300033569336,81.9899978637695,81.0500030517578,81.2099990844727,27825700,80.9009628295898
"META",2015-03-06,80.9000015258789,81.3300018310547,79.8300018310547,80.0100021362305,24488600,79.7055358886719
"META",2015-03-09,79.6800003051758,79.9100036621094,78.629997253418,79.4400024414062,18925100,79.1377029418945
"META",2015-03-10,78.5,79.2600021362305,77.5500030517578,77.5500030517578,23067100,77.2548980712891
"META",2015-03-11,77.8000030517578,78.4300003051758,77.2600021362305,77.5699996948242,20215700,77.2748107910156
"META",2015-03-12,78.0999984741211,79.0500030517578,77.9100036621094,78.9300003051758,16093300,78.6296463012695
"META",2015-03-13,78.5999984741211,79.379997253418,77.6800003051758,78.0500030517578,18557300,77.7529983520508
"META",2015-03-16,77.9599990844727,78.120002746582,77.3600006103516,78.0699996948242,19305400,77.7729110717773
"META",2015-03-17,78.3600006103516,79.7799987792969,78.3399963378906,79.3600006103516,22170000,79.0580062866211
"META",2015-03-18,79.25,81.2399978637695,79.1699981689453,80.9100036621094,36912400,80.6021118164062
"META",2015-03-19,81.120002746582,83,81,82.75,42099500,82.4350967407227
"META",2015-03-20,83.3899993896484,84.5999984741211,83.0699996948242,83.8000030517578,44466300,83.4811096191406
"META",2015-03-23,83.9199981689453,84.9599990844727,83.3000030517578,84.4300003051758,27357300,84.1087112426758
"META",2015-03-24,84.7099990844727,86.0699996948242,84.5199966430664,85.3099975585938,32576500,84.9853591918945
"META",2015-03-25,85.5,85.5199966430664,82.9199981689453,82.9199981689453,37436100,82.6044540405273
"META",2015-03-26,82.7200012207031,83.7699966430664,82.1399993896484,83.0100021362305,32794800,82.6941146850586
"META",2015-03-27,83.379997253418,83.9499969482422,82.879997253418,83.3000030517578,18372600,82.9830169677734
"META",2015-03-30,83.8099975585938,84.3399963378906,82.4100036621094,83.1999969482422,24527700,82.8833923339844
"META",2015-03-31,82.9000015258789,83.5,82.2099990844727,82.2200012207031,19734300,81.9071197509766
"META",2015-04-01,82.5,82.7200012207031,80.870002746582,81.6699981689453,22058200,81.3592071533203
"META",2015-04-02,82.25,82.5599975585938,81.4400024414062,81.5599975585938,19664100,81.249626159668
"META",2015-04-06,80.8000030517578,82.8099975585938,80.8000030517578,82.4400024414062,19062900,82.1262893676758
"META",2015-04-07,82.6500015258789,83.4199981689453,82.2200012207031,82.3199996948242,17467000,82.0067443847656
"META",2015-04-08,82.629997253418,83.0999984741211,81.8399963378906,82.2799987792969,18966700,81.9668960571289
"META",2015-04-09,82.5,82.8000030517578,81.7099990844727,82.1699981689453,15927300,81.857307434082
"META",2015-04-10,82.2099990844727,82.6100006103516,81.9100036621094,82.0400009155273,12529700,81.7278060913086
"META",2015-04-13,81.9300003051758,83.9400024414062,81.9199981689453,83.0100021362305,26883100,82.6941146850586
"META",2015-04-14,83.1699981689453,83.6900024414062,82.4400024414062,83.5199966430664,19634200,83.2021713256836
"META",2015-04-15,83.5500030517578,83.6600036621094,82.2699966430664,82.7099990844727,22390900,82.3952484130859
"META",2015-04-16,82.4700012207031,83.0699996948242,82.1500015258789,82.3099975585938,13769700,81.9967803955078
"META",2015-04-17,81.4800033569336,82.1100006103516,80.370002746582,80.7799987792969,24215000,80.4726028442383
"META",2015-04-20,81.5400009155273,83.1500015258789,81.2399978637695,83.0899963378906,28796800,82.7738037109375
"META",2015-04-21,84,84.4899978637695,83.5400009155273,83.620002746582,27171900,83.3017959594727
"META",2015-04-22,84.3199996948242,84.7399978637695,83.6500015258789,84.629997253418,45548000,84.3079528808594
"META",2015-04-23,84.0999984741211,85.5899963378906,82.4100036621094,82.4100036621094,73728100,82.0964050292969
"META",2015-04-24,82.7699966430664,82.9400024414062,81.4800033569336,81.5299987792969,29660400,81.2197418212891
"META",2015-04-27,81.870002746582,82.9300003051758,81.629997253418,81.9100036621094,25446000,81.5983047485352
"META",2015-04-28,81.8300018310547,81.9000015258789,80.2300033569336,80.6800003051758,23775300,80.3729858398438
"META",2015-04-29,80.0100021362305,81.3899993896484,79.5199966430664,80.4700012207031,26430300,80.1637802124023
"META",2015-04-30,80.0100021362305,80.9599990844727,78.3199996948242,78.7699966430664,28999000,78.4702453613281
"META",2015-05-01,79.2399978637695,79.7600021362305,78.1100006103516,78.9899978637695,24136400,78.6894073486328
"META",2015-05-04,79.3300018310547,79.6900024414062,78.629997253418,78.8099975585938,14692000,78.5100860595703
"META",2015-05-05,78.5500030517578,78.8000030517578,77.2200012207031,77.5599975585938,22311300,77.2648544311523
"META",2015-05-06,77.9700012207031,78.8099975585938,77.0500030517578,78.0999984741211,28663000,77.8027877807617
"META",2015-05-07,78,78.9400024414062,77.5599975585938,78.4300003051758,19749400,78.1315460205078
"META",2015-05-08,79.0999984741211,79.2300033569336,78.0299987792969,78.5100021362305,19943600,78.2112350463867
"META",2015-05-11,78.4800033569336,79.0299987792969,77.9300003051758,78.0100021362305,18874100,77.7131423950195
"META",2015-05-12,77.870002746582,77.8899993896484,76.7900009155273,77.4599990844727,21285300,77.1652297973633
"META",2015-05-13,77.7200012207031,78.5299987792969,77.6500015258789,78.4400024414062,21512300,78.1415100097656
"META",2015-05-14,78.9400024414062,81.8499984741211,78.6699981689453,81.370002746582,49438000,81.0603561401367
"META",2015-05-15,81.4100036621094,81.5199966430664,80.1800003051758,80.4199981689453,27069900,80.1139602661133
"META",2015-05-18,80.3300018310547,81.379997253418,80.2300033569336,80.879997253418,21613700,80.5722198486328
"META",2015-05-19,81.25,81.6900024414062,80.5500030517578,80.629997253418,17955400,80.3231658935547
"META",2015-05-20,80.4700012207031,81.0999984741211,79.4599990844727,80.5500030517578,23056900,80.2434768676758
"META",2015-05-21,80.1900024414062,80.9199981689453,80.0800018310547,80.4800033569336,13402700,80.1737442016602
"META",2015-05-22,80.3499984741211,81.3099975585938,80.25,80.5400009155273,19567900,80.2335205078125
"META",2015-05-26,80.4300003051758,80.5999984741211,79.0800018310547,79.3300018310547,16321300,79.0281219482422
"META",2015-05-27,79.5999984741211,80.6600036621094,79.4300003051758,80.5500030517578,14160900,80.2434768676758
"META",2015-05-28,80.25,81.0699996948242,80,80.1500015258789,11982000,79.8449935913086
"META",2015-05-29,79.9499969482422,80.0699996948242,78.879997253418,79.1900024414062,16134600,78.8886566162109
"META",2015-06-01,79.3000030517578,80.379997253418,78.6600036621094,80.2900009155273,18119000,79.9844665527344
"META",2015-06-02,79.7600021362305,81.3499984741211,79.5599975585938,80.4400024414062,18923300,80.1338958740234
"META",2015-06-03,81.3499984741211,82.5299987792969,81.25,82.4400024414062,31775000,82.1262893676758
"META",2015-06-04,82.1399993896484,82.9499969482422,81.5100021362305,82.0500030517578,20863900,81.7377700805664
"META",2015-06-05,81.870002746582,82.4599990844727,81.5100021362305,82.1399993896484,16143100,81.8274230957031
"META",2015-06-08,81.8199996948242,82,80.129997253418,80.6699981689453,16915500,80.3630142211914
"META",2015-06-09,80.5999984741211,81.1900024414062,79.3199996948242,80.6699981689453,16497500,80.3630142211914
"META",2015-06-10,80.8300018310547,82.5999984741211,80.8099975585938,82.1600036621094,21531200,81.8473510742188
"META",2015-06-11,82.3099975585938,82.9000015258789,81.3600006103516,81.8300018310547,18656800,81.5186004638672
"META",2015-06-12,81.370002746582,82.0899963378906,81.1999969482422,81.5299987792969,11417900,81.2197418212891
"META",2015-06-15,80.5500030517578,80.9300003051758,80.0699996948242,80.7099990844727,18805100,80.4028701782227
"META",2015-06-16,80.8199996948242,81.5100021362305,80.4499969482422,81.0599975585938,13693700,80.7515335083008
"META",2015-06-17,81.7600021362305,82.2200012207031,81.3399963378906,81.7900009155273,18350300,81.478759765625
"META",2015-06-18,81.6399993896484,83.1900024414062,81.5699996948242,82.9100036621094,26782600,82.5944900512695
"META",2015-06-19,82.8300018310547,82.9800033569336,82.120002746582,82.5100021362305,23353200,82.1960220336914
"META",2015-06-22,83.4100036621094,84.9700012207031,83.3099975585938,84.7399978637695,29383100,84.4175262451172
"META",2015-06-23,84.9599990844727,87.9700012207031,84.7600021362305,87.879997253418,50667900,87.5455703735352
"META",2015-06-24,87.6600036621094,89.25,87.4499969482422,88.8600006103516,41370200,88.5218505859375
"META",2015-06-25,89.2600021362305,89.4000015258789,87.8399963378906,87.9800033569336,27302000,87.6452102661133
"META",2015-06-26,88.120002746582,88.3399963378906,86.8300018310547,88.0100021362305,38214600,87.6750869750977
"META",2015-06-29,86.6100006103516,87.5,85.7300033569336,85.8000030517578,35957900,85.4734954833984
"META",2015-06-30,86.5999984741211,86.6999969482422,85.5699996948242,85.7699966430664,23016500,85.443603515625
"META",2015-07-01,86.7699966430664,87.9499969482422,86.4899978637695,86.9100036621094,25260000,86.5792770385742
"META",2015-07-02,87.4000015258789,87.4400024414062,86.3399963378906,87.2900009155273,16908800,86.9578323364258
"META",2015-07-06,86.4899978637695,88.1900024414062,86.3899993896484,87.5500030517578,24635900,87.2168350219727
"META",2015-07-07,87.8000030517578,87.8499984741211,85.2300033569336,87.2200012207031,33059900,86.8880920410156
"META",2015-07-08,86.2900009155273,86.75,85.4499969482422,85.6500015258789,24399300,85.3240737915039
"META",2015-07-09,86.7300033569336,87.5999984741211,85.6500015258789,85.879997253418,23307400,85.5531921386719
"META",2015-07-10,87.3499984741211,88.2200012207031,86.7699966430664,87.9499969482422,23245900,87.6153106689453
"META",2015-07-13,88.6600036621094,90.2200012207031,88.4199981689453,90.0999984741211,29976700,89.7571334838867
"META",2015-07-14,90.4599990844727,90.8000030517578,89.6500015258789,89.6800003051758,26627800,89.338737487793
"META",2015-07-15,90,90.9899978637695,89.4199981689453,89.7600021362305,30886600,89.4184265136719
"META",2015-07-16,90.2799987792969,90.8600006103516,89.7699966430664,90.8499984741211,21804100,90.504280090332
"META",2015-07-17,92.5500030517578,95.3899993896484,92.5400009155273,94.9700012207031,54001600,94.6085968017578
"META",2015-07-20,95.8499984741211,98.5999984741211,95.3600006103516,97.9100036621094,54860500,97.5374221801758
"META",2015-07-21,98.9499969482422,99.2399978637695,97.1399993896484,98.3899993896484,39453300,98.0155792236328
"META",2015-07-22,96.7399978637695,97.5800018310547,95.9199981689453,97.0400009155273,28299500,96.6707305908203
"META",2015-07-23,96.9599990844727,97.4499969482422,94.8099975585938,95.4400024414062,29418800,95.0768127441406
"META",2015-07-24,97.3499984741211,97.7600021362305,95.879997253418,96.9499969482422,33444900,96.5810546875
"META",2015-07-27,96.5800018310547,96.6100006103516,93.8300018310547,94.1699981689453,38585400,93.8116455078125
"META",2015-07-28,94.8399963378906,95.5599975585938,93.3099975585938,95.2900009155273,35236000,94.9273910522461
"META",2015-07-29,96.3199996948242,97.2799987792969,94.7399978637695,96.9899978637695,64648300,96.6209106445312
"META",2015-07-30,94.9100036621094,95.8099975585938,91.8000030517578,95.2099990844727,86211300,94.8476867675781
"META",2015-07-31,94.9499969482422,96.3300018310547,93.9499969482422,94.0100021362305,46509000,93.6522598266602
"META",2015-08-03,93.5299987792969,95.0800018310547,92.8000030517578,94.1399993896484,29343100,93.7817535400391
"META",2015-08-04,93.7900009155273,94.7300033569336,93.3300018310547,94.0599975585938,20136000,93.7020568847656
"META",2015-08-05,95.25,97.0899963378906,95.1800003051758,96.4400024414062,29813200,96.0730056762695
"META",2015-08-06,97.1800003051758,98.7399978637695,94.4199981689453,95.120002746582,42271300,94.7580261230469
"META",2015-08-07,95.379997253418,95.4000015258789,93.6100006103516,94.3000030517578,23199100,93.9411468505859
"META",2015-08-10,95.6800003051758,95.9000015258789,93.629997253418,94.1500015258789,21624200,93.7917251586914
"META",2015-08-11,93.7300033569336,94.7600021362305,92.9000015258789,93.620002746582,22491000,93.2637405395508
"META",2015-08-12,92.6999969482422,94.4400024414062,91.1900024414062,94.1900024414062,27050500,93.8315658569336
"META",2015-08-13,94.0500030517578,94.7300033569336,93.3499984741211,93.4300003051758,17451800,93.074462890625
"META",2015-08-14,93.5400009155273,94.7200012207031,93.2099990844727,94.4199981689453,15929700,94.0606994628906
"META",2015-08-17,94.4199981689453,94.4599990844727,93.3899993896484,93.9300003051758,18313500,93.5725631713867
"META",2015-08-18,94.0800018310547,95.8499984741211,94.0400009155273,95.1699981689453,22278800,94.8078308105469
"META",2015-08-19,94.629997253418,96.0999984741211,94.1600036621094,95.3099975585938,23251300,94.9473037719727
"META",2015-08-20,93.5400009155273,94.7699966430664,90.4599990844727,90.5599975585938,44598200,90.2153701782227
"META",2015-08-21,87.5199966430664,89.1800003051758,85.6100006103516,86.0599975585938,62778700,85.7325057983398
"META",2015-08-24,77.0299987792969,82.0899963378906,72,82.0899963378906,83710700,81.7776107788086
"META",2015-08-25,86.9499969482422,87.6699981689453,83,83,52021200,82.6841506958008
"META",2015-08-26,85.9499969482422,87.4599990844727,83.2600021362305,87.1900024414062,45124300,86.8582077026367
"META",2015-08-27,89.0999984741211,90.0599975585938,87.1900024414062,89.7300033569336,42431400,89.3885498046875
"META",2015-08-28,89.879997253418,91.4800033569336,89.7900009155273,91.0100021362305,33215900,90.6636734008789
"META",2015-08-31,90.5999984741211,91.0500030517578,88.8899993896484,89.4300003051758,32850700,89.0896835327148
"META",2015-09-01,86.8499984741211,89.3899993896484,86.5,87.2300033569336,36097400,86.898063659668
"META",2015-09-02,88.8099975585938,89.8899993896484,87.629997253418,89.8899993896484,27190500,89.5479278564453
"META",2015-09-03,89.7600021362305,89.8199996948242,87.7300033569336,88.1500015258789,27048200,87.8145599365234
"META",2015-09-04,87.1999969482422,88.3899993896484,86.6999969482422,88.2600021362305,27328700,87.9241409301758
"META",2015-09-08,89.6900024414062,90.2399978637695,88.8300018310547,89.5299987792969,27012500,89.1893005371094
"META",2015-09-09,90.7799987792969,91.9800033569336,90.1699981689453,90.4400024414062,32551100,90.0958404541016
"META",2015-09-10,90.0699996948242,92.0599975585938,89.629997253418,91.9800033569336,26437400,91.6299743652344
"META",2015-09-11,91.6800003051758,92.0800018310547,91.129997253418,92.0500030517578,21185000,91.6997222900391
"META",2015-09-14,92.3099975585938,92.620002746582,91.5999984741211,92.3099975585938,20127900,91.9587097167969
"META",2015-09-15,92.370002746582,93.25,91.7900009155273,92.9000015258789,18859400,92.5464859008789
"META",2015-09-16,92.9000015258789,93.5999984741211,92.629997253418,93.4499969482422,16321200,93.0943756103516
"META",2015-09-17,93.370002746582,95.5100021362305,92.9000015258789,94.3399963378906,27841800,93.9810028076172
"META",2015-09-18,93.1999969482422,95.1900024414062,93.0500030517578,94.4000015258789,62300000,94.040771484375
"META",2015-09-21,94.620002746582,96.4899978637695,94.5199966430664,95.5500030517578,28790000,95.1864013671875
"META",2015-09-22,93.7699966430664,94.6800003051758,91.9199981689453,92.9599990844727,36888900,92.6062469482422
"META",2015-09-23,93.4000015258789,94.3199996948242,92.8000030517578,93.9700012207031,21701400,93.6124114990234
"META",2015-09-24,93.0599975585938,94.7699966430664,92.2399978637695,94.4100036621094,29106000,94.0507354736328
"META",2015-09-25,95.7900009155273,95.8499984741211,92.0599975585938,92.7699966430664,28961600,92.4169769287109
"META",2015-09-28,92.0800018310547,92.2900009155273,88.1800003051758,89.2099990844727,41199900,88.8705291748047
"META",2015-09-29,89.0999984741211,90.0599975585938,85.7200012207031,86.6699981689453,42281800,86.3401794433594
"META",2015-09-30,88.4400024414062,90.0199966430664,88.0100021362305,89.9000015258789,36169100,89.5578994750977
"META",2015-10-01,90.0500030517578,90.9499969482422,88.3600006103516,90.9499969482422,29283700,90.6038970947266
"META",2015-10-02,88.9000015258789,92.1999969482422,88.370002746582,92.0699996948242,37881700,91.7196426391602
"META",2015-10-05,92.9400024414062,94.2699966430664,92.6600036621094,94.0100021362305,27292500,93.6522598266602
"META",2015-10-06,94.0800018310547,94.1699981689453,92.3399963378906,92.8000030517578,22172800,92.4468612670898
"META",2015-10-07,93.1100006103516,93.6600036621094,91.370002746582,92.4000015258789,24129300,92.0483856201172
"META",2015-10-08,91.8899993896484,93.2200012207031,90.4700012207031,92.4700012207031,27290500,92.1181106567383
"META",2015-10-09,92.9000015258789,93.7399978637695,92.2399978637695,93.2399978637695,20012900,92.8851852416992
"META",2015-10-12,93.3199996948242,94.5999984741211,92.6699981689453,94.2600021362305,18449600,93.9012985229492
"META",2015-10-13,93.6600036621094,95.370002746582,93.5500030517578,94.120002746582,19480300,93.761833190918
"META",2015-10-14,94.0800018310547,95.1999969482422,93.6100006103516,94.0699996948242,19253400,93.7120208740234
"META",2015-10-15,94.9899978637695,96.3000030517578,94.9000015258789,95.9599990844727,27557500,95.594841003418
"META",2015-10-16,96.1800003051758,97.5899963378906,95.3499984741211,97.5400009155273,25412900,97.1688232421875
"META",2015-10-19,97.1800003051758,98.5699996948242,96.9199981689453,98.4700012207031,23729900,98.0952835083008
"META",2015-10-20,98.7300033569336,99.5899963378906,96.5599975585938,97,30881800,96.6308746337891
"META",2015-10-21,97.370002746582,98.1800003051758,96.4700012207031,97.1100006103516,21917800,96.7404479980469
"META",2015-10-22,97.7900009155273,99.7300033569336,97.5500030517578,99.6699981689453,26392100,99.2907180786133
"META",2015-10-23,101.910003662109,102.849998474121,100.160003662109,102.190002441406,42809700,101.801132202148
"META",2015-10-26,102.199996948242,103.809997558594,101.550003051758,103.769996643066,25961200,103.375114440918
"META",2015-10-27,102.940002441406,104.099998474121,102.400001525879,103.699996948242,23795500,103.305374145508
"META",2015-10-28,103.900001525879,104.480003356934,102.919998168945,104.199996948242,24081500,103.803466796875
"META",2015-10-29,103.959999084473,105.120002746582,103.519996643066,104.879997253418,20316700,104.480888366699
"META",2015-10-30,104.51000213623,104.720001220703,101.650001525879,101.970001220703,33487100,101.581970214844
"META",2015-11-02,101.720001220703,103.470001220703,101.180000305176,103.309997558594,24003900,102.916862487793
"META",2015-11-03,103.220001220703,103.650001525879,102.400001525879,102.580001831055,21242300,102.189643859863
"META",2015-11-04,103.190002441406,104.139999389648,102.480003356934,103.940002441406,43469300,103.544471740723
"META",2015-11-05,108.800003051758,110.650001525879,107.949996948242,108.76000213623,63232900,108.346130371094
"META",2015-11-06,108.040000915527,108.73999786377,105.910003662109,107.099998474121,35084300,106.692436218262
"META",2015-11-09,107,108.25,105.860000610352,106.48999786377,26383500,106.084754943848
"META",2015-11-10,105.959999084473,108.150001525879,105.23999786377,107.910003662109,25031700,107.499359130859
"META",2015-11-11,108.269996643066,109.870002746582,107.110000610352,109.01000213623,25057100,108.595169067383
"META",2015-11-12,108.480003356934,109.389999389648,108,108.019996643066,20924700,107.608940124512
"META",2015-11-13,107.709999084473,108.25,103.830001831055,103.949996948242,30278400,103.554428100586
"META",2015-11-16,103.319999694824,104.169998168945,100.470001220703,104.040000915527,49309200,103.644081115723
"META",2015-11-17,104.620002746582,106.199996948242,104.139999389648,105.129997253418,26807200,104.729934692383
"META",2015-11-18,105.800003051758,107.879997253418,105.389999389648,107.769996643066,23836500,107.359886169434
"META",2015-11-19,107.360000610352,107.730003356934,105.949996948242,106.26000213623,25520600,105.855644226074
"META",2015-11-20,106.839996337891,107.870002746582,106.620002746582,107.319999694824,22129600,106.911613464355
"META",2015-11-23,107.190002441406,107.470001220703,106.080001831055,106.949996948242,19897200,106.543014526367
"META",2015-11-24,106,106.48999786377,104.389999389648,105.73999786377,23577300,105.337615966797
"META",2015-11-25,106.330001831055,106.599998474121,105.099998474121,105.410003662109,15150800,105.00887298584
"META",2015-11-27,105.779998779297,105.959999084473,104.860000610352,105.449996948242,5913100,105.048713684082
"META",2015-11-30,105.839996337891,106.099998474121,103.75,104.23999786377,20383200,103.843315124512
"META",2015-12-01,104.830001831055,107.150001525879,104.5,107.120002746582,22781900,106.712379455566
"META",2015-12-02,107,107.919998168945,105.790000915527,106.069999694824,24429100,105.666358947754
"META",2015-12-03,106.269996643066,106.849998474121,103.349998474121,104.379997253418,23236500,103.982788085938
"META",2015-12-04,104.809997558594,107.730003356934,104.110000610352,106.180000305176,21224700,105.775947570801
"META",2015-12-07,106.480003356934,106.830001831055,104.660003662109,105.610000610352,15474900,105.208106994629
"META",2015-12-08,104,106.910003662109,103.949996948242,106.48999786377,20401800,106.084754943848
"META",2015-12-09,106.180000305176,106.440002441406,103.550003051758,104.599998474121,23517300,104.201950073242
"META",2015-12-10,105.050003051758,106.400001525879,104.410003662109,105.419998168945,17454300,105.018829345703
"META",2015-12-11,104.150001525879,104.339996337891,101.910003662109,102.120002746582,26427700,101.731391906738
"META",2015-12-14,102.290000915527,104.73999786377,101.459999084473,104.660003662109,24648100,104.261734008789
"META",2015-12-15,105.300003051758,105.800003051758,104.279998779297,104.550003051758,21764300,104.152145385742
"META",2015-12-16,105.370002746582,107.089996337891,104.190002441406,106.790000915527,22680500,106.38362121582
"META",2015-12-17,107.48999786377,107.75,106.129997253418,106.220001220703,21675700,105.815795898438
"META",2015-12-18,106.080001831055,106.589996337891,103.970001220703,104.040000915527,35994200,103.644081115723
"META",2015-12-21,104.910003662109,105.150001525879,103.599998474121,104.769996643066,16138800,104.371299743652
"META",2015-12-22,105.220001220703,105.660003662109,104.809997558594,105.51000213623,14597100,105.108489990234
"META",2015-12-23,105.889999389648,106.110000610352,103.860000610352,104.629997253418,19599700,104.231842041016
"META",2015-12-24,104.73999786377,105.319999694824,104.5,105.019996643066,6501800,104.62035369873
"META",2015-12-28,105.019996643066,105.980003356934,104.529998779297,105.930000305176,13069700,105.526893615723
"META",2015-12-29,106.419998168945,107.73999786377,106.25,107.26000213623,17179900,106.851829528809
"META",2015-12-30,107,107.25,106.059997558594,106.220001220703,13115000,105.815795898438
"META",2015-12-31,106,106.169998168945,104.620002746582,104.660003662109,18391100,104.261734008789
"META",2016-01-04,101.949996948242,102.23999786377,99.75,102.220001220703,37912400,101.831008911133
"META",2016-01-05,102.889999389648,103.709999084473,101.669998168945,102.730003356934,23258200,102.339073181152
"META",2016-01-06,101.129997253418,103.769996643066,100.900001525879,102.970001220703,25096200,102.578163146973
"META",2016-01-07,100.5,101.430000305176,97.3000030517578,97.9199981689453,45172900,97.5473785400391
"META",2016-01-08,99.879997253418,100.5,97.0299987792969,97.3300018310547,35402300,96.9596252441406
"META",2016-01-11,97.9100036621094,98.5999984741211,95.3899993896484,97.5100021362305,29932400,97.1389465332031
"META",2016-01-12,99,99.9599990844727,97.5500030517578,99.370002746582,28395400,98.9918518066406
"META",2016-01-13,100.580001831055,100.580001831055,95.2099990844727,95.4400024414062,33410600,95.0768127441406
"META",2016-01-14,95.8499984741211,98.870002746582,92.4499969482422,98.370002746582,48658600,97.9956665039062
"META",2016-01-15,93.9800033569336,96.379997253418,93.5400009155273,94.9700012207031,46132800,94.6085968017578
"META",2016-01-19,96.5299987792969,97.4199981689453,93.9199981689453,95.2600021362305,30998300,94.8975067138672
"META",2016-01-20,92.8300018310547,95,89.370002746582,94.3499984741211,59051400,93.9909591674805
"META",2016-01-21,94.9100036621094,95.9899978637695,92.620002746582,94.1600036621094,30518900,93.8016891479492
"META",2016-01-22,96.4100036621094,98.0699996948242,95.4899978637695,97.9400024414062,30495400,97.5673065185547
"META",2016-01-25,98.7200012207031,99.4800033569336,96.9300003051758,97.0100021362305,32482000,96.6408386230469
"META",2016-01-26,97.7600021362305,97.879997253418,95.6600036621094,97.3399963378906,26877100,96.9695816040039
"META",2016-01-27,97.7900009155273,97.8499984741211,94.2300033569336,94.4499969482422,58699400,94.090576171875
"META",2016-01-28,107.199996948242,110.339996337891,104.809997558594,109.110000610352,107475300,108.694793701172
